Province/State,Region,Lat,Long,Date,Count,WHORegion
Mayotte,France,-12.8275,45.166244,6/1/20,437,Europe
New Caledonia,France,-20.904305,165.618042,6/1/20,2,Europe
Reunion,France,-21.1151,55.5364,6/1/20,61,Europe
Saint Barthelemy,France,17.9,-62.8333,6/1/20,0,Europe
St Martin,France,18.0708,-63.0501,6/1/20,5,Europe
Martinique,France,14.6415,-61.0242,6/1/20,88,Europe
,France,46.2276,2.2137,6/1/20,91053,Europe
,Gabon,-0.8037,11.6094,6/1/20,1916,Africa
,Gambia,13.4432,-15.3101,6/1/20,4,Africa
,Georgia,42.3154,43.3569,6/1/20,158,Europe
,Germany,51.165691,10.451526,6/1/20,9407,Europe
,Ghana,7.9465,-1.0232,6/1/20,5087,Africa
,Greece,39.0742,21.8243,6/1/20,1365,Europe
,Guatemala,15.7835,-90.2308,6/1/20,4425,Americas
,Guinea,9.9456,-9.6966,6/1/20,1686,Africa
,Guyana,4.860416,-58.93018,6/1/20,71,Americas
,Haiti,18.9712,-72.2852,6/1/20,2157,Americas
,Holy See,41.9029,12.4534,6/1/20,10,Europe
,Honduras,15.2,-86.2419,6/1/20,4596,Americas
,Hungary,47.1625,19.5033,6/1/20,1209,Europe
,Iceland,64.9631,-19.0208,6/1/20,2,Europe
,India,20.593684,78.96288,6/1/20,97008,South-East Asia
,Indonesia,-0.7893,113.9213,6/1/20,17662,South-East Asia
,Iran,32.427908,53.688046,6/1/20,25563,Eastern Mediterranean
,Iraq,33.223191,43.679291,6/1/20,3378,Eastern Mediterranean
,Ireland,53.1424,-7.6921,6/1/20,1323,Europe
,Israel,31.046051,34.851612,6/1/20,2006,Europe
,Italy,41.87194,12.56738,6/1/20,41367,Europe
,Jamaica,18.1096,-77.2975,6/1/20,257,Americas
,Japan,36.204824,138.252924,6/1/20,1425,Western Pacific
,Jordan,31.24,36.51,6/1/20,202,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,6/1/20,5680,Europe
,Kenya,-0.0236,37.9062,6/1/20,1470,Africa
,South Korea,35.907757,127.766922,6/1/20,823,Western Pacific
,Kuwait,29.31166,47.481766,6/1/20,14643,Eastern Mediterranean
